Variable,index0,index1,index2,I.val,P.val,index,Pgd.val,Ps.val,Q.val,Qgd.val,Qs.val,V.val
P,24.0,25.0,3.0,,0.1092,,,,,,,
P,24.0,25.0,4.0,,0.105,,,,,,,
P,24.0,25.0,5.0,,0.0966,,,,,,,
P,24.0,25.0,6.0,,0.1848,,,,,,,
P,24.0,25.0,7.0,,0.28979999999999995,,,,,,,
P,24.0,25.0,8.0,,0.1848,,,,,,,
P,24.0,25.0,9.0,,0.1848,,,,,,,
P,24.0,25.0,10.0,,0.1512,,,,,,,
P,24.0,25.0,11.0,,0.1596,,,,,,,
P,24.0,25.0,12.0,,0.2142,,,,,,,
P,24.0,25.0,13.0,,0.168,,,,,,,
P,24.0,25.0,14.0,,0.1596,,,,,,,
P,24.0,25.0,15.0,,0.15539999999999998,,,,,,,
P,24.0,25.0,16.0,,0.1722,,,,,,,
P,24.0,25.0,17.0,,0.20579999999999998,,,,,,,
P,24.0,25.0,18.0,,0.1428,,,,,,,
P,24.0,25.0,19.0,,0.2562,,,,,,,
P,24.0,25.0,20.0,,0.3402,,,,,,,
P,24.0,25.0,21.0,,0.42,,,,,,,
P,24.0,25.0,22.0,,0.36119999999999997,,,,,,,
P,24.0,25.0,23.0,,0.28979999999999995,,,,,,,
P,24.0,25.0,24.0,,0.1512,,,,,,,
P,26.0,27.0,1.0,,0.2814222034503369,,,,,,,
P,26.0,27.0,2.0,,0.2707270867102564,,,,,,,
P,26.0,27.0,3.0,,0.2688255241612973,,,,,,,
P,26.0,27.0,4.0,,0.2667681363788851,,,,,,,
P,26.0,27.0,5.0,,0.24779775286669006,,,,,,,
P,26.0,27.0,6.0,,0.3114222475555761,,,,,,,
P,26.0,27.0,7.0,,0.31454521589881973,,,,,,,
P,26.0,27.0,8.0,,0.12492989333538931,,,,,,,
P,26.0,27.0,9.0,,-0.0017504414449565002,,,,,,,
P,26.0,27.0,10.0,,-0.13504610354247662,,,,,,,
P,26.0,27.0,11.0,,-0.17899101906906487,,,,,,,
P,26.0,27.0,12.0,,-0.0758292449663194,,,,,,,
P,26.0,27.0,13.0,,-0.09606114848919184,,,,,,,
P,26.0,27.0,14.0,,-0.12689675285686702,,,,,,,
P,26.0,27.0,15.0,,-0.10518516069219926,,,,,,,
P,26.0,27.0,16.0,,0.006762719984244168,,,,,,,
P,26.0,27.0,17.0,,0.12109835315547361,,,,,,,
P,26.0,27.0,18.0,,0.1894554718142142,,,,,,,
P,26.0,27.0,19.0,,0.508729018755775,,,,,,,
P,26.0,27.0,20.0,,0.7079814142701552,,,,,,,
P,26.0,27.0,21.0,,0.8429327633106752,,,,,,,
P,26.0,27.0,22.0,,0.7329248121177468,,,,,,,
P,26.0,27.0,23.0,,0.5907066189841934,,,,,,,
P,26.0,27.0,24.0,,0.38794152465635584,,,,,,,
P,27.0,28.0,1.0,,0.26363946763514423,,,,,,,
P,27.0,28.0,2.0,,0.2548478639840918,,,,,,,
P,27.0,28.0,3.0,,0.25234157006219693,,,,,,,
P,27.0,28.0,4.0,,0.25091018335119714,,,,,,,
P,27.0,28.0,5.0,,0.23326165436742194,,,,,,,
P,27.0,28.0,6.0,,0.2833950776565794,,,,,,,
P,27.0,28.0,7.0,,0.2703217619390202,,,,,,,
P,27.0,28.0,8.0,,0.09725147828966797,,,,,,,
P,27.0,28.0,9.0,,-0.02935233681043409,,,,,,,
P,27.0,28.0,10.0,,-0.15768983700040912,,,,,,,
P,27.0,28.0,11.0,,-0.2030315964606503,,,,,,,
P,27.0,28.0,12.0,,-0.10825565560711747,,,,,,,
P,27.0,28.0,13.0,,-0.12145861668198746,,,,,,,
P,27.0,28.0,14.0,,-0.15090271544072237,,,,,,,
P,27.0,28.0,15.0,,-0.12847110498667086,,,,,,,
P,27.0,28.0,16.0,,-0.018977494873409082,,,,,,,
P,27.0,28.0,17.0,,0.09028768097952423,,,,,,,
P,27.0,28.0,18.0,,0.16804406068554426,,,,,,,
P,27.0,28.0,19.0,,0.4682324141952755,,,,,,,
P,27.0,28.0,20.0,,0.6526409994022175,,,,,,,
P,27.0,28.0,21.0,,0.7732701558239479,,,,,,,
P,27.0,28.0,22.0,,0.6739998042644149,,,,,,,
P,27.0,28.0,23.0,,0.5445232479116349,,,,,,,
P,27.0,28.0,24.0,,0.36450411116902365,,,,,,,
P,28.0,29.0,1.0,,0.24495766596002064,,,,,,,
P,28.0,29.0,2.0,,0.23803571286860795,,,,,,,
P,28.0,29.0,3.0,,0.2361236004309424,,,,,,,
P,28.0,29.0,4.0,,0.23411335252774065,,,,,,,
P,28.0,29.0,5.0,,0.2183477655689346,,,,,,,
P,28.0,29.0,6.0,,0.25766287975445035,,,,,,,
P,28.0,29.0,7.0,,0.24190244660991816,,,,,,,
P,28.0,29.0,8.0,,0.07473089441993813,,,,,,,
P,28.0,29.0,9.0,,-0.05184335788046085,,,,,,,
P,28.0,29.0,10.0,,-0.18549654694822645,,,,,,,
P,28.0,29.0,11.0,,-0.2285958937381455,,,,,,,
P,28.0,29.0,12.0,,-0.13663002927516535,,,,,,,
P,28.0,29.0,13.0,,-0.1561177104949606,,,,,,,
P,28.0,29.0,14.0,,-0.17522605417468562,,,,,,,
P,28.0,29.0,15.0,,-0.1538995273564423,,,,,,,
P,28.0,29.0,16.0,,-0.04681511586173693,,,,,,,
P,28.0,29.0,17.0,,0.06108140358665934,,,,,,,
P,28.0,29.0,18.0,,0.1361621034545987,,,,,,,
P,28.0,29.0,19.0,,0.41939022329625814,,,,,,,
P,28.0,29.0,20.0,,0.5934237165520878,,,,,,,
P,28.0,29.0,21.0,,0.7077744333568793,,,,,,,
P,28.0,29.0,22.0,,0.6090078341355328,,,,,,,
P,28.0,29.0,23.0,,0.5027894459056328,,,,,,,
P,28.0,29.0,24.0,,0.3410197493934301,,,,,,,
P,29.0,30.0,1.0,,0.2110112645531186,,,,,,,
P,29.0,30.0,2.0,,0.20772105409923405,,,,,,,
P,29.0,30.0,3.0,,0.20460804307134184,,,,,,,
P,29.0,30.0,4.0,,0.20380727727415723,,,,,,,
P,29.0,30.0,5.0,,0.1904837440120621,,,,,,,
P,29.0,30.0,6.0,,0.20430590680640084,,,,,,,
P,29.0,30.0,7.0,,0.15811641956445766,,,,,,,
P,29.0,30.0,8.0,,0.021447227634298262,,,,,,,
P,29.0,30.0,9.0,,-0.1051529553867203,,,,,,,
P,29.0,30.0,10.0,,-0.22920765908872304,,,,,,,
P,29.0,30.0,11.0,,-0.274816240711274,,,,,,,
P,29.0,30.0,12.0,,-0.19865217624213263,,,,,,,
P,29.0,30.0,13.0,,-0.2047668934004874,,,,,,,
P,29.0,30.0,14.0,,-0.22140236829723972,,,,,,,
P,29.0,30.0,15.0,,-0.1988124217822938,,,,,,,
P,29.0,30.0,16.0,,-0.09649449973647517,,,,,,,
P,29.0,30.0,17.0,,0.001752928246080582,,,,,,,
P,29.0,30.0,18.0,,0.09501355683585687,,,,,,,
P,29.0,30.0,19.0,,0.34487409821119147,,,,,,,
P,29.0,30.0,20.0,,0.4939325669011585,,,,,,,
P,29.0,30.0,21.0,,0.5844681460983463,,,,,,,
P,29.0,30.0,22.0,,0.5033414093670334,,,,,,,
P,29.0,30.0,23.0,,0.4183372282497487,,,,,,,
P,29.0,30.0,24.0,,0.2971600560927305,,,,,,,
P,30.0,31.0,1.0,,0.1548206974762392,,,,,,,
P,30.0,31.0,2.0,,0.15752443306620342,,,,,,,
P,30.0,31.0,3.0,,0.15242404487984212,,,,,,,
P,30.0,31.0,4.0,,0.15362050745585648,,,,,,,
P,30.0,31.0,5.0,,0.14431943115716944,,,,,,,
P,30.0,31.0,6.0,,0.11616803953593105,,,,,,,
P,30.0,31.0,7.0,,0.020045741280981317,,,,,,,
P,30.0,31.0,8.0,,-0.06667053419528576,,,,,,,
P,30.0,31.0,9.0,,-0.193472243204682,,,,,,,
P,30.0,31.0,10.0,,-0.30183929670197246,,,,,,,
P,30.0,31.0,11.0,,-0.35165080739754345,,,,,,,
P,30.0,31.0,12.0,,-0.30136697382234845,,,,,,,
P,30.0,31.0,13.0,,-0.28542502440355966,,,,,,,
P,30.0,31.0,14.0,,-0.2980553301782274,,,,,,,
P,30.0,31.0,15.0,,-0.2733659985158476,,,,,,,
P,30.0,31.0,16.0,,-0.17879207170003517,,,,,,,
P,30.0,31.0,17.0,,-0.09637769863272923,,,,,,,
P,30.0,31.0,18.0,,0.02693667781436742,,,,,,,
P,30.0,31.0,19.0,,0.22240483261916655,,,,,,,
P,30.0,31.0,20.0,,0.33102610910533653,,,,,,,
P,30.0,31.0,21.0,,0.3832571267516245,,,,,,,
P,30.0,31.0,22.0,,0.33043479761964223,,,,,,,
P,30.0,31.0,23.0,,0.2796907435762691,,,,,,,
P,30.0,31.0,24.0,,0.2247511823199383,,,,,,,
P,31.0,32.0,1.0,,0.08730104743084495,,,,,,,
P,31.0,32.0,2.0,,0.09600084702598342,,,,,,,
P,31.0,32.0,3.0,,0.09540078498586452,,,,,,,
P,31.0,32.0,4.0,,0.08760084588192962,,,,,,,
P,31.0,32.0,5.0,,0.08580066664870152,,,,,,,
P,31.0,32.0,6.0,,0.03815940272320574,,,,,,,
P,31.0,32.0,7.0,,-0.08197437555178269,,,,,,,
P,31.0,32.0,8.0,,-0.1687379788777056,,,,,,,
P,31.0,32.0,9.0,,-0.2821411769471312,,,,,,,
P,31.0,32.0,10.0,,-0.39064465732128667,,,,,,,
P,31.0,32.0,11.0,,-0.44654607621984954,,,,,,,
P,31.0,32.0,12.0,,-0.38268323250001485,,,,,,,
P,31.0,32.0,13.0,,-0.37422639804525504,,,,,,,
P,31.0,32.0,14.0,,-0.39136908681370836,,,,,,,
P,31.0,32.0,15.0,,-0.36363696053562244,,,,,,,
P,31.0,32.0,16.0,,-0.27045038419549633,,,,,,,
P,31.0,32.0,17.0,,-0.16844551286484546,,,,,,,
P,31.0,32.0,18.0,,-0.05407883625562737,,,,,,,
P,31.0,32.0,19.0,,0.11435844892830732,,,,,,,
P,31.0,32.0,20.0,,0.20790995915781152,,,,,,,
P,31.0,32.0,21.0,,0.2331115359362419,,,,,,,
P,31.0,32.0,22.0,,0.21331204016774732,,,,,,,
P,31.0,32.0,23.0,,0.17910494008234543,,,,,,,
P,31.0,32.0,24.0,,0.13770162634630811,,,,,,,
P,32.0,33.0,1.0,,0.018,,,,,,,
P,32.0,33.0,2.0,,0.0162,,,,,,,
P,32.0,33.0,3.0,,0.0156,,,,,,,
P,32.0,33.0,4.0,,0.0162,,,,,,,
P,32.0,33.0,5.0,,0.0144,,,,,,,
P,32.0,33.0,6.0,,-0.037444369763788767,,,,,,,
P,32.0,33.0,7.0,,-0.15973310929136628,,,,,,,
P,32.0,33.0,8.0,,-0.2886218488189438,,,,,,,
P,32.0,33.0,9.0,,-0.4127105883465213,,,,,,,
P,32.0,33.0,10.0,,-0.5003771429922045,,,,,,,
P,32.0,33.0,11.0,,-0.5648215127559781,,,,,,,
P,32.0,33.0,12.0,,-0.5934436976378876,,,,,,,
P,32.0,33.0,13.0,,-0.5744348236851298,,,,,,,
P,32.0,33.0,14.0,,-0.5474082018268566,,,,,,,
P,32.0,33.0,15.0,,-0.5027771429922044,,,,,,,
P,32.0,33.0,16.0,,-0.40731058834652134,,,,,,,
P,32.0,33.0,17.0,,-0.2820218488189438,,,,,,,
P,32.0,33.0,18.0,,-0.15493310929136628,,,,,,,
P,32.0,33.0,19.0,,-0.0158443697639314,,,,,,,
P,32.0,33.0,20.0,,0.0546,,,,,,,
P,32.0,33.0,21.0,,0.0588,,,,,,,
P,32.0,33.0,22.0,,0.06,,,,,,,
P,32.0,33.0,23.0,,0.0384,,,,,,,
P,32.0,33.0,24.0,,0.022199999999999998,,,,,,,
Pgd,,,,,,1.0,0.0,,,,,
Pgd,,,,,,2.0,0.0,,,,,
Pgd,,,,,,3.0,0.0,,,,,
Pgd,,,,,,4.0,0.0,,,,,
Pgd,,,,,,5.0,0.0,,,,,
Pgd,,,,,,6.0,0.0,,,,,
Pgd,,,,,,7.0,0.0,,,,,
Pgd,,,,,,8.0,0.0,,,,,
Pgd,,,,,,9.0,0.0,,,,,
Pgd,,,,,,10.0,0.0,,,,,
Pgd,,,,,,11.0,0.0,,,,,
Pgd,,,,,,12.0,0.0,,,,,
Pgd,,,,,,13.0,0.0,,,,,
Pgd,,,,,,14.0,0.0,,,,,
Pgd,,,,,,15.0,0.0,,,,,
Pgd,,,,,,16.0,0.0,,,,,
Pgd,,,,,,17.0,0.0,,,,,
Pgd,,,,,,18.0,1.257722438406041,,,,,
Pgd,,,,,,19.0,0.0,,,,,
Pgd,,,,,,20.0,0.0,,,,,
Pgd,,,,,,21.0,0.0,,,,,
Pgd,,,,,,22.0,2.8593412456903133e-08,,,,,
Pgd,,,,,,23.0,0.0,,,,,
Pgd,,,,,,24.0,0.0,,,,,
Pgd,,,,,,25.0,0.0,,,,,
Pgd,,,,,,26.0,0.0,,,,,
Pgd,,,,,,27.0,0.0,,,,,
Pgd,,,,,,28.0,0.0,,,,,
Pgd,,,,,,29.0,0.0,,,,,
Pgd,,,,,,30.0,0.0,,,,,
Pgd,,,,,,31.0,0.0,,,,,
Pgd,,,,,,32.0,0.0,,,,,
Pgd,,,,,,33.0,0.6204436976378876,,,,,
Ps,1.0,1.0,,,,,,1.163830446100126,,,,
Ps,1.0,2.0,,,,,,1.1298855884387724,,,,
Ps,1.0,3.0,,,,,,1.111525290267577,,,,
Ps,1.0,4.0,,,,,,1.0910071217612118,,,,
Ps,1.0,5.0,,,,,,1.0469374982166872,,,,
Ps,1.0,6.0,,,,,,1.3835853173162653,,,,
Ps,1.0,7.0,,,,,,1.6091761443630013,,,,
Ps,1.0,8.0,,,,,,0.8524359627399168,,,,
Ps,1.0,9.0,,,,,,0.514462619406434,,,,
Ps,1.0,10.0,,,,,,0.068051820738295,,,,
Ps,1.0,11.0,,,,,,3.2619156783079835e-08,,,,
Ps,1.0,12.0,,,,,,0.4639794655807558,,,,
Ps,1.0,13.0,,,,,,0.2767432042271897,,,,
Ps,1.0,14.0,,,,,,0.154684627902732,,,,
Ps,1.0,15.0,,,,,,0.18194031161147495,,,,
Ps,1.0,16.0,,,,,,0.5042598096157827,,,,
Ps,1.0,17.0,,,,,,0.9549783225448,,,,
Ps,1.0,18.0,,,,,,1.0576135308514614,,,,
Ps,1.0,19.0,,,,,,2.381482163697555,,,,
Ps,1.0,20.0,,,,,,3.198837771434418,,,,
Ps,1.0,21.0,,,,,,3.7154556838465944,,,,
Ps,1.0,22.0,,,,,,3.1753299153358947,,,,
Ps,1.0,23.0,,,,,,2.5917020655149074,,,,
Ps,1.0,24.0,,,,,,1.6349277234710646,,,,
Ps,2.0,1.0,,,,,,0.0,,,,
Ps,2.0,2.0,,,,,,0.0,,,,
Ps,2.0,3.0,,,,,,0.0,,,,
Ps,2.0,4.0,,,,,,0.0,,,,
Ps,2.0,5.0,,,,,,0.0,,,,
Ps,2.0,6.0,,,,,,0.0,,,,
Ps,2.0,7.0,,,,,,0.0,,,,
Ps,2.0,8.0,,,,,,0.0,,,,
Ps,2.0,9.0,,,,,,0.0,,,,
Ps,2.0,10.0,,,,,,0.0,,,,
Ps,2.0,11.0,,,,,,0.0,,,,
Ps,2.0,12.0,,,,,,0.0,,,,
Ps,2.0,13.0,,,,,,0.0,,,,
Ps,2.0,14.0,,,,,,0.0,,,,
Ps,2.0,15.0,,,,,,0.0,,,,
Ps,2.0,16.0,,,,,,0.0,,,,
Ps,2.0,17.0,,,,,,0.0,,,,
Ps,2.0,18.0,,,,,,0.0,,,,
Ps,2.0,19.0,,,,,,0.0,,,,
Ps,2.0,20.0,,,,,,0.0,,,,
Ps,2.0,21.0,,,,,,0.0,,,,
Ps,2.0,22.0,,,,,,0.0,,,,
Ps,2.0,23.0,,,,,,0.0,,,,
Ps,2.0,24.0,,,,,,0.0,,,,
Ps,3.0,1.0,,,,,,0.0,,,,
Ps,3.0,2.0,,,,,,0.0,,,,
Ps,3.0,3.0,,,,,,0.0,,,,
Ps,3.0,4.0,,,,,,0.0,,,,
Ps,3.0,5.0,,,,,,0.0,,,,
Ps,3.0,6.0,,,,,,0.0,,,,
Ps,3.0,7.0,,,,,,0.0,,,,
Ps,3.0,8.0,,,,,,0.0,,,,
Ps,3.0,9.0,,,,,,0.0,,,,
Ps,3.0,10.0,,,,,,0.0,,,,
Ps,3.0,11.0,,,,,,0.0,,,,
Ps,3.0,12.0,,,,,,0.0,,,,
Ps,3.0,13.0,,,,,,0.0,,,,
Ps,3.0,14.0,,,,,,0.0,,,,
Ps,3.0,15.0,,,,,,0.0,,,,
Ps,3.0,16.0,,,,,,0.0,,,,
Ps,3.0,17.0,,,,,,0.0,,,,
Ps,3.0,18.0,,,,,,0.0,,,,
Ps,3.0,19.0,,,,,,0.0,,,,
Ps,3.0,20.0,,,,,,0.0,,,,
Ps,3.0,21.0,,,,,,0.0,,,,
Ps,3.0,22.0,,,,,,0.0,,,,
Ps,3.0,23.0,,,,,,0.0,,,,
Ps,3.0,24.0,,,,,,0.0,,,,
Ps,4.0,1.0,,,,,,0.0,,,,
Ps,4.0,2.0,,,,,,0.0,,,,
Ps,4.0,3.0,,,,,,0.0,,,,
Ps,4.0,4.0,,,,,,0.0,,,,
Ps,4.0,5.0,,,,,,0.0,,,,
Ps,4.0,6.0,,,,,,0.0,,,,
Ps,4.0,7.0,,,,,,0.0,,,,
Ps,4.0,8.0,,,,,,0.0,,,,
Ps,4.0,9.0,,,,,,0.0,,,,
Ps,4.0,10.0,,,,,,0.0,,,,
Ps,4.0,11.0,,,,,,0.0,,,,
Ps,4.0,12.0,,,,,,0.0,,,,
Ps,4.0,13.0,,,,,,0.0,,,,
Ps,4.0,14.0,,,,,,0.0,,,,
Ps,4.0,15.0,,,,,,0.0,,,,
Ps,4.0,16.0,,,,,,0.0,,,,
Ps,4.0,17.0,,,,,,0.0,,,,
Ps,4.0,18.0,,,,,,0.0,,,,
Ps,4.0,19.0,,,,,,0.0,,,,
Ps,4.0,20.0,,,,,,0.0,,,,
Ps,4.0,21.0,,,,,,0.0,,,,
Ps,4.0,22.0,,,,,,0.0,,,,
Ps,4.0,23.0,,,,,,0.0,,,,
Ps,4.0,24.0,,,,,,0.0,,,,
Ps,5.0,1.0,,,,,,0.0,,,,
Ps,5.0,2.0,,,,,,0.0,,,,
Ps,5.0,3.0,,,,,,0.0,,,,
Ps,5.0,4.0,,,,,,0.0,,,,
Ps,5.0,5.0,,,,,,0.0,,,,
Ps,5.0,6.0,,,,,,0.0,,,,
Ps,5.0,7.0,,,,,,0.0,,,,
Ps,5.0,8.0,,,,,,0.0,,,,
Ps,5.0,9.0,,,,,,0.0,,,,
Ps,5.0,10.0,,,,,,0.0,,,,
Ps,5.0,11.0,,,,,,0.0,,,,
Ps,5.0,12.0,,,,,,0.0,,,,
Ps,5.0,13.0,,,,,,0.0,,,,
Ps,5.0,14.0,,,,,,0.0,,,,
Ps,5.0,15.0,,,,,,0.0,,,,
Ps,5.0,16.0,,,,,,0.0,,,,
Ps,5.0,17.0,,,,,,0.0,,,,
Ps,5.0,18.0,,,,,,0.0,,,,
Ps,5.0,19.0,,,,,,0.0,,,,
Ps,5.0,20.0,,,,,,0.0,,,,
Ps,5.0,21.0,,,,,,0.0,,,,
Ps,5.0,22.0,,,,,,0.0,,,,
Ps,5.0,23.0,,,,,,0.0,,,,
Ps,5.0,24.0,,,,,,0.0,,,,
Ps,6.0,1.0,,,,,,0.0,,,,
Ps,6.0,2.0,,,,,,0.0,,,,
Ps,6.0,3.0,,,,,,0.0,,,,
Ps,6.0,4.0,,,,,,0.0,,,,
Ps,6.0,5.0,,,,,,0.0,,,,
Ps,6.0,6.0,,,,,,0.0,,,,
Ps,6.0,7.0,,,,,,0.0,,,,
Ps,6.0,8.0,,,,,,0.0,,,,
Ps,6.0,9.0,,,,,,0.0,,,,
Ps,6.0,10.0,,,,,,0.0,,,,
Ps,6.0,11.0,,,,,,0.0,,,,
Ps,6.0,12.0,,,,,,0.0,,,,
Ps,6.0,13.0,,,,,,0.0,,,,
Ps,6.0,14.0,,,,,,0.0,,,,
Ps,6.0,15.0,,,,,,0.0,,,,
Ps,6.0,16.0,,,,,,0.0,,,,
Ps,6.0,17.0,,,,,,0.0,,,,
Ps,6.0,18.0,,,,,,0.0,,,,
Ps,6.0,19.0,,,,,,0.0,,,,
Ps,6.0,20.0,,,,,,0.0,,,,
Ps,6.0,21.0,,,,,,0.0,,,,
Ps,6.0,22.0,,,,,,0.0,,,,
Ps,6.0,23.0,,,,,,0.0,,,,
Ps,6.0,24.0,,,,,,0.0,,,,
Ps,7.0,1.0,,,,,,0.0,,,,
Ps,7.0,2.0,,,,,,0.0,,,,
Ps,7.0,3.0,,,,,,0.0,,,,
Ps,7.0,4.0,,,,,,0.0,,,,
Ps,7.0,5.0,,,,,,0.0,,,,
Ps,7.0,6.0,,,,,,0.0,,,,
Ps,7.0,7.0,,,,,,0.0,,,,
Ps,7.0,8.0,,,,,,0.0,,,,
Ps,7.0,9.0,,,,,,0.0,,,,
Ps,7.0,10.0,,,,,,0.0,,,,
Ps,7.0,11.0,,,,,,0.0,,,,
Ps,7.0,12.0,,,,,,0.0,,,,
Ps,7.0,13.0,,,,,,0.0,,,,
Ps,7.0,14.0,,,,,,0.0,,,,
Ps,7.0,15.0,,,,,,0.0,,,,
Ps,7.0,16.0,,,,,,0.0,,,,
Ps,7.0,17.0,,,,,,0.0,,,,
Ps,7.0,18.0,,,,,,0.0,,,,
Ps,7.0,19.0,,,,,,0.0,,,,
Ps,7.0,20.0,,,,,,0.0,,,,
Ps,7.0,21.0,,,,,,0.0,,,,
Ps,7.0,22.0,,,,,,0.0,,,,
Ps,7.0,23.0,,,,,,0.0,,,,
Ps,7.0,24.0,,,,,,0.0,,,,
Ps,8.0,1.0,,,,,,0.0,,,,
Ps,8.0,2.0,,,,,,0.0,,,,
Ps,8.0,3.0,,,,,,0.0,,,,
Ps,8.0,4.0,,,,,,0.0,,,,
Ps,8.0,5.0,,,,,,0.0,,,,
Ps,8.0,6.0,,,,,,0.0,,,,
Ps,8.0,7.0,,,,,,0.0,,,,
Ps,8.0,8.0,,,,,,0.0,,,,
Ps,8.0,9.0,,,,,,0.0,,,,
Ps,8.0,10.0,,,,,,0.0,,,,
Ps,8.0,11.0,,,,,,0.0,,,,
Ps,8.0,12.0,,,,,,0.0,,,,
Ps,8.0,13.0,,,,,,0.0,,,,
Ps,8.0,14.0,,,,,,0.0,,,,
Ps,8.0,15.0,,,,,,0.0,,,,
Ps,8.0,16.0,,,,,,0.0,,,,
Ps,8.0,17.0,,,,,,0.0,,,,
Ps,8.0,18.0,,,,,,0.0,,,,
Ps,8.0,19.0,,,,,,0.0,,,,
Ps,8.0,20.0,,,,,,0.0,,,,
Ps,8.0,21.0,,,,,,0.0,,,,
Ps,8.0,22.0,,,,,,0.0,,,,
Ps,8.0,23.0,,,,,,0.0,,,,
Ps,8.0,24.0,,,,,,0.0,,,,
Ps,9.0,1.0,,,,,,0.0,,,,
Ps,9.0,2.0,,,,,,0.0,,,,
Ps,9.0,3.0,,,,,,0.0,,,,
Ps,9.0,4.0,,,,,,0.0,,,,
Ps,9.0,5.0,,,,,,0.0,,,,
Ps,9.0,6.0,,,,,,0.0,,,,
Ps,9.0,7.0,,,,,,0.0,,,,
Ps,9.0,8.0,,,,,,0.0,,,,
Ps,9.0,9.0,,,,,,0.0,,,,
Ps,9.0,10.0,,,,,,0.0,,,,
Ps,9.0,11.0,,,,,,0.0,,,,
Ps,9.0,12.0,,,,,,0.0,,,,
Ps,9.0,13.0,,,,,,0.0,,,,
Ps,9.0,14.0,,,,,,0.0,,,,
Ps,9.0,15.0,,,,,,0.0,,,,
Ps,9.0,16.0,,,,,,0.0,,,,
Ps,9.0,17.0,,,,,,0.0,,,,
Ps,9.0,18.0,,,,,,0.0,,,,
Ps,9.0,19.0,,,,,,0.0,,,,
Ps,9.0,20.0,,,,,,0.0,,,,
Ps,9.0,21.0,,,,,,0.0,,,,
Ps,9.0,22.0,,,,,,0.0,,,,
Ps,9.0,23.0,,,,,,0.0,,,,
Ps,9.0,24.0,,,,,,0.0,,,,
Ps,10.0,1.0,,,,,,0.0,,,,
Ps,10.0,2.0,,,,,,0.0,,,,
Ps,10.0,3.0,,,,,,0.0,,,,
Ps,10.0,4.0,,,,,,0.0,,,,
Ps,10.0,5.0,,,,,,0.0,,,,
Ps,10.0,6.0,,,,,,0.0,,,,
Ps,10.0,7.0,,,,,,0.0,,,,
Ps,10.0,8.0,,,,,,0.0,,,,
Ps,10.0,9.0,,,,,,0.0,,,,
Ps,10.0,10.0,,,,,,0.0,,,,
Ps,10.0,11.0,,,,,,0.0,,,,
Ps,10.0,12.0,,,,,,0.0,,,,
Ps,10.0,13.0,,,,,,0.0,,,,
Ps,10.0,14.0,,,,,,0.0,,,,
Ps,10.0,15.0,,,,,,0.0,,,,
Ps,10.0,16.0,,,,,,0.0,,,,
Ps,10.0,17.0,,,,,,0.0,,,,
Ps,10.0,18.0,,,,,,0.0,,,,
Ps,10.0,19.0,,,,,,0.0,,,,
Ps,10.0,20.0,,,,,,0.0,,,,
Ps,10.0,21.0,,,,,,0.0,,,,
Ps,10.0,22.0,,,,,,0.0,,,,
Ps,10.0,23.0,,,,,,0.0,,,,
Ps,10.0,24.0,,,,,,0.0,,,,
Ps,11.0,1.0,,,,,,0.0,,,,
Ps,11.0,2.0,,,,,,0.0,,,,
Ps,11.0,3.0,,,,,,0.0,,,,
Ps,11.0,4.0,,,,,,0.0,,,,
Ps,11.0,5.0,,,,,,0.0,,,,
Ps,11.0,6.0,,,,,,0.0,,,,
Ps,11.0,7.0,,,,,,0.0,,,,
Ps,11.0,8.0,,,,,,0.0,,,,
Ps,11.0,9.0,,,,,,0.0,,,,
Ps,11.0,10.0,,,,,,0.0,,,,
Ps,11.0,11.0,,,,,,0.0,,,,
Ps,11.0,12.0,,,,,,0.0,,,,
Ps,11.0,13.0,,,,,,0.0,,,,
Ps,11.0,14.0,,,,,,0.0,,,,
Ps,11.0,15.0,,,,,,0.0,,,,
Ps,11.0,16.0,,,,,,0.0,,,,
Ps,11.0,17.0,,,,,,0.0,,,,
Ps,11.0,18.0,,,,,,0.0,,,,
Ps,11.0,19.0,,,,,,0.0,,,,
Ps,11.0,20.0,,,,,,0.0,,,,
Ps,11.0,21.0,,,,,,0.0,,,,
Ps,11.0,22.0,,,,,,0.0,,,,
Ps,11.0,23.0,,,,,,0.0,,,,
Ps,11.0,24.0,,,,,,0.0,,,,
Ps,12.0,1.0,,,,,,0.0,,,,
Ps,12.0,2.0,,,,,,0.0,,,,
Ps,12.0,3.0,,,,,,0.0,,,,
Ps,12.0,4.0,,,,,,0.0,,,,
Ps,12.0,5.0,,,,,,0.0,,,,
Ps,12.0,6.0,,,,,,0.0,,,,
Ps,12.0,7.0,,,,,,0.0,,,,
Ps,12.0,8.0,,,,,,0.0,,,,
Ps,12.0,9.0,,,,,,0.0,,,,
Ps,12.0,10.0,,,,,,0.0,,,,
Ps,12.0,11.0,,,,,,0.0,,,,
Ps,12.0,12.0,,,,,,0.0,,,,
Ps,12.0,13.0,,,,,,0.0,,,,
Ps,12.0,14.0,,,,,,0.0,,,,
Ps,12.0,15.0,,,,,,0.0,,,,
Ps,12.0,16.0,,,,,,0.0,,,,
Ps,12.0,17.0,,,,,,0.0,,,,
Ps,12.0,18.0,,,,,,0.0,,,,
Ps,12.0,19.0,,,,,,0.0,,,,
Ps,12.0,20.0,,,,,,0.0,,,,
Ps,12.0,21.0,,,,,,0.0,,,,
Ps,12.0,22.0,,,,,,0.0,,,,
Ps,12.0,23.0,,,,,,0.0,,,,
Ps,12.0,24.0,,,,,,0.0,,,,
